"from","to","weight","type","year"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_653",0.0281324061867975,"positive","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Stramenopiles-Other__Bicosoeca_vacillans__ASV_663",-0.0774192707324553,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Choanoflagellida__Monosigidae_Group_M_X_sp.__ASV_664",-0.0794373834271646,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Syndiniales__Dino-Group-II-Clade-10-and-11_X_sp.__ASV_669",-0.0642059717413119,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Syndiniales__Dino-Group-II-Clade-6_X_sp.__ASV_682",0.0473716729735804,"positive","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Haptophytes__Haptophyta_XXXX_sp.__ASV_708",0.0333676357835208,"positive","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Haptophytes__Phaeocystis__ASV_730",0.0579068271802817,"positive","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Stramenopiles-Other__Bicosoeca_vacillans__ASV_732",-0.0667951292202362,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Telonemia__Telonemia-Group-2_X_sp.__ASV_773",-0.0672902389672936,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Cercozoa__Chlorarachnida_XX_sp.__ASV_830",-0.0880449171316613,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Syndiniales__Dino-Group-II-Clade-4_X_sp.__ASV_886",-0.0473212661738021,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Telonemia__Telonemia-Group-1__ASV_910",-0.0501076551133762,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Stramenopiles-Other__Stramenopiles__ASV_965",-0.0680392987522123,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Haptophytes__Chrysochromulina_sp.__ASV_967",-0.0570499961655074,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Haptophytes__Chrysochromulina__ASV_969",-0.0251272145128699,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Telonemia__Telonemia-Group-1_X_sp.__ASV_992",-0.0491535990382459,"negative","2019"
"Archaeplastids__Ostreococcus_lucimarinus__ASV_98","Dinophyceae__Gymnodinium_microreticulatum__ASV_1000",-0.0323215881112052,"negative","2019"
"Other/unknown__Eukaryota__ASV_99","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_111",0.0327848613945732,"positive","2019"
"Other/unknown__Eukaryota__ASV_99","Other/unknown__Eukaryota__ASV_129",0.0461030057468798,"positive","2019"
"Other/unknown__Eukaryota__ASV_99","Other/unknown__Eukaryota__ASV_143",0.0489717640165422,"positive","2019"
"Other/unknown__Eukaryota__ASV_99","Unclassified-Ochrophyte__Chrysophyceae_Clade-C_X_sp.__ASV_521",-0.0223444187658038,"negative","2019"
"Other/unknown__Eukaryota__ASV_99","Archaeplastids__Prasinoderma_sp.__ASV_633",0.0143154056514572,"positive","2019"
"Other/unknown__Eukaryota__ASV_99","Archaeplastids__Prasinoderma_sp.__ASV_766",0.0211533449102315,"positive","2019"
"Other/unknown__Eukaryota__ASV_99","Archaeplastids__Prasinoderma_coloniale__ASV_982",0.027522518448818,"positive","2019"
"Other/unknown__Eukaryota__ASV_99","Cercozoa__Novel-clade-2_X_sp.__ASV_1001",-0.0413947815960479,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Ciliates__Askenasia_sp.__ASV_104",-0.0240417705827841,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Chaetoceros_costatus__ASV_108",-0.060289803075637,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Dinophyceae__Lingulodinium_polyedra__ASV_112",0.0263651391743148,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Archaeplastids__Bathycoccus_prasinos__ASV_113",-0.0851576311605429,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Haptophytes__Phaeocystis_globosa__ASV_128",-0.0904390406563376,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Haptophytes__Phaeocystis_globosa__ASV_130",-0.0589028813640367,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Unclassified-Ochrophyte__Chrysophyceae_Clade-G_X_sp.__ASV_136",0.0298940839628517,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Stramenopiles-Other__Stramenopiles_X-Group-7_XXX_sp.__ASV_146",-0.0411448980846672,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Haptophytes__Phaeocystis_cordata__ASV_148",-0.0696510856070709,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Ciliates__Askenasia_sp.__ASV_167",-0.0231760290529961,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Chaetoceros_brevis_3__ASV_168",-0.042937693965013,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Chaetoceros_protuberans__ASV_174",-0.0564151679339795,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Chaetoceros_debilis_1__ASV_175",-0.0528202814738173,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Hemiaulus_sinensis__ASV_190",-0.0635866697486111,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Ciliates__Strombidiida_G_XX_sp.__ASV_202",-0.0437704417274301,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Other/unknown__Eukaryota__ASV_208",0.0586659589414451,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Telonemia__Telonemia-Group-2_X_sp.__ASV_216",0.0651189258687205,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Unclassified-Ochrophyte__Dictyocha_sp.__ASV_222",0.0586582463589089,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Ciliates__Strombidiidae_M__ASV_223",-0.0509613674991541,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Haptophytes__Chrysochromulina_sp.__ASV_227",0.0364085736488349,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Alveolates-Other__Colpodellidae2_sp.__ASV_231",0.0912813713385749,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Chaetoceros__ASV_245",-0.0273141936528812,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Chaetoceros_debilis__ASV_246",-0.0465718918020453,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Syndiniales__Dino-Group-III_XX_sp.__ASV_253",-0.0303125754162325,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Pseudo-nitzschia__ASV_257",-0.0479772424100279,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Ciliates__Strombidiida_B_XX_sp.__ASV_269",-0.0511749414608812,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Ciliates__Leegaardiella_sp.__ASV_273",-0.0502551762427519,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Thalassiosira__ASV_289",-0.06647244078916,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Telonemia__Telonemia-Group-1_X_sp.__ASV_301",0.0942465412146447,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Haptophytes__Dicrateria_rotunda__ASV_325",-0.0543572225716044,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Syndiniales__Dino-Group-II-Clade-1_X_sp.__ASV_354",0.0463137796446507,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Syndiniales__Dino-Group-II-Clade-3_X_sp.__ASV_358",0.042676421118656,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Unclassified-Ochrophyte__MOCH-2_XXX_sp.__ASV_370",0.0842253997514142,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Cercozoa__he2-lineage_X_sp.__ASV_382",0.0417852986884182,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Chaetoceros_sporotruncatus__ASV_389",-0.0323025124414519,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Choanoflagellida__Acanthoecida__ASV_403",0.0397605899738449,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Unclassified-Ochrophyte__Chrysophyceae_XXX_sp.__ASV_411",0.0581783786859276,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Ciliates__Pleurostomatida_X_sp.__ASV_424",-0.0534136334961163,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Diatoms__Chaetoceros_cf_tortissimus__ASV_437",-0.0566741552036048,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_442",0.028444015139219,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Choanoflagellida__Monosigidae_Group_B_X_sp.__ASV_462",0.0896365184699308,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Stramenopiles-Other__Bicosoeca_vacillans__ASV_475",0.0616104604915637,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Choanoflagellida__Choanoflagellida__ASV_485",0.0278843314580594,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Unclassified-Ochrophyte__Pseudopedinella_elastica__ASV_555",-0.0341290396544184,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Telonemia__Telonemia-Group-2_X_sp.__ASV_589",0.0780667748407284,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Cercozoa__CCW10-lineage_X_sp.__ASV_605",-0.0426516142122488,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Telonemia__Telonemia-Group-1_X_sp.__ASV_632",0.0553478119984448,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Syndiniales__Dino-Group-II-Clade-6_X_sp.__ASV_682",-0.0741600177363883,"negative","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Syndiniales__Dino-Group-I-Clade-3_X_sp.__ASV_718",0.0510449607018768,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Cercozoa__Novel-clade-2_X_sp.__ASV_758",0.0412554862087497,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Syndiniales__Dino-Group-II-Clade-14_X_sp.__ASV_759",0.021131940055641,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Syndiniales__Dino-Group-II_XX_sp.__ASV_810",0.0518197598812438,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Cercozoa__Chlorarachnida_XX_sp.__ASV_830",0.04823711872668,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Archaeplastids__Dolichomastigaceae-B_sp.__ASV_889",0.0638188534864338,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Telonemia__Telonemia-Group-1__ASV_910",0.0860243043968571,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Syndiniales__Dino-Group-II-Clade-4_X_sp.__ASV_929",0.0376431820343567,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Stramenopiles-Other__Stramenopiles__ASV_965",0.0735390867579816,"positive","2019"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_100","Haptophytes__Chrysochromulina__ASV_969",0.018568316562083,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_122",0.060912228912431,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Haptophytes__Phaeocystis_globosa__ASV_128",0.0330032181814293,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Cercozoa__Minorisa_minuta__ASV_140",-0.0413043100370578,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Chaetoceros_brevis_3__ASV_168",0.0929065950121309,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_172",0.069938580073768,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Chaetoceros_protuberans__ASV_174",0.0708250180279021,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Chaetoceros_debilis_1__ASV_175",0.0879931010520739,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Hemiaulus_sinensis__ASV_190",0.0804096073530539,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Pseudo-nitzschia__ASV_257",0.0439564874835298,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Guinardia_delicatula__ASV_259",0.0190064595230361,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Unclassified-Ochrophyte__Chrysophyceae_Clade-C_X_sp.__ASV_270",0.0552501270285981,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Ciliates__Leegaardiella_sp.__ASV_273",0.0284808013935107,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","MAST__MAST-2D_XX_sp.__ASV_300",-0.0697162367494198,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Cercozoa__Mataza-lineage_X_sp.__ASV_344",-0.0413532451418418,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Chaetoceros_sporotruncatus__ASV_389",0.0261750908663704,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Dinophyceae__Dinophyceae__ASV_425",0.0244170894271583,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Unclassified-Ochrophyte__Paraphysomonas_imperforata__ASV_427",-0.0271890160439809,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Chaetoceros_cf_tortissimus__ASV_437",0.0550666782162211,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_447",0.0255958930260429,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Choanoflagellida__Monosigidae_Group_B_X_sp.__ASV_462",-0.0437485501727651,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Stramenopiles-Other__Bicosoeca_vacillans__ASV_475",-0.0325978991940998,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Cercozoa__Cercozoa_XXXX_sp.__ASV_488",-0.0472934218669895,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Archaeplastids__RCC391_sp.__ASV_569",-0.0150879633590766,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Chaetoceros_didymus_2__ASV_574",0.0382085384919496,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Syndiniales__Euduboscquella_crenulata__ASV_580",0.0104297862663281,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Telonemia__Telonemia-Group-2_X_sp.__ASV_589",-0.0366506351539454,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Telonemia__Telonemia-Group-1_X_sp.__ASV_632",-0.0414062721561953,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_667",0.0461628563836803,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Haptophytes__Haptophyta_XXXX_sp.__ASV_708",0.0244121896595965,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Guinardia_delicatula__ASV_720",0.0242548817333246,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Stramenopiles-Other__Bicosoeca_vacillans__ASV_732",-0.0333236094362822,"negative","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Dinophyceae__Ceratoperidinium_falcatum__ASV_791",0.0320567892760448,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Cercozoa__Cercozoa_XXXX_sp.__ASV_974",0.025248534432201,"positive","2019"
"Diatoms__Chaetoceros_cinctus__ASV_101","Diatoms__Chaetoceros_diversus_2__ASV_989",0.0109329341399088,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Dinophyceae__Lingulodinium_polyedra__ASV_112",0.0750474462849124,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Cryptophytes__Cryptomonadales_X__ASV_118",-0.0127838161574526,"negative","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_160",-0.0530900379517762,"negative","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Hacrobia-other__Picozoa_XXXX_sp.__ASV_181",0.0526889344790409,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","MAST__MAST-2B_XX_sp.__ASV_203",0.0600059028549762,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Ciliates__Strombidiidae_M__ASV_223",-0.0218305786993262,"negative","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Cercozoa__Mataza-lineage_X_sp.__ASV_224",0.0517987718951768,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Cercozoa__Paulinella_sp.__ASV_260",0.0296716751333514,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Ciliates__Leegaardiella_sp.__ASV_273",-0.0326065475893837,"negative","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Cercozoa__Chlorarachnida_XX_sp.__ASV_314",0.0130921789054272,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Syndiniales__Dino-Group-II-Clade-3_X_sp.__ASV_358",0.0309664512776839,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","MAST__MAST-1B_XX_sp.__ASV_399",0.0437213113869554,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Cercozoa__Marimonadida_XX_sp.__ASV_420",0.0218788641119365,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Cercozoa__Protaspa-lineage_X_sp.__ASV_422",0.0136545017360042,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Syndiniales__Dino-Group-II-Clade-12_X_sp.__ASV_495",0.0476310957086989,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Syndiniales__Dino-Group-I-Clade-1_X_sp.__ASV_637",0.0284316387066094,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Unclassified-Ochrophyte__Dictyocha_globosa__ASV_654",0.0218124480342094,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Syndiniales__Dino-Group-II_XX_sp.__ASV_810",0.0234400148853755,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Syndiniales__Dino-Group-II-Clade-10-and-11_X_sp.__ASV_822",0.0472765056285747,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Archaeplastids__Dolichomastigaceae-B_sp.__ASV_889",0.0453247742826538,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Telonemia__Telonemia-Group-1__ASV_910",0.0321614647230349,"positive","2019"
"Telonemia__Telonemia-Group-2_X_sp.__ASV_102","Dinophyceae__Margalefidinium_fulvescens__ASV_1095",0.0126488578251107,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_104","Ciliates__Askenasia_sp.__ASV_107",0.0576605701965001,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_104","Cercozoa__Minorisa_minuta__ASV_140",-0.0211969687310928,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Ciliates__Askenasia_sp.__ASV_167",0.108098916342818,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_104","Unclassified-Ochrophyte__Dictyocha_sp.__ASV_222",-0.016336826546353,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Alveolates-Other__Colpodellidae2_sp.__ASV_231",-0.0231037390440019,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Cercozoa__Novel-clade-2_X_sp.__ASV_298",-0.0161308844442027,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Syndiniales__Dino-Group-II-Clade-3_X_sp.__ASV_358",-0.0147160985668453,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Unclassified-Ochrophyte__Florenciellales_X_sp.__ASV_378",-0.0235256274845615,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Dinophyceae__Dinophyceae__ASV_425",0.0154912547672938,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_104","Choanoflagellida__Monosigidae_Group_B_X_sp.__ASV_462",-0.0308449718804828,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Cercozoa__Cercozoa_XXXX_sp.__ASV_488",-0.014698343814624,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Telonemia__Telonemia-Group-2_X_sp.__ASV_516",-0.0166432083645049,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Telonemia__Telonemia-Group-2_X_sp.__ASV_589",-0.0385111683858297,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_104","Syndiniales__Dino-Group-II-Clade-6_X_sp.__ASV_682",0.0219897394289276,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_104","Telonemia__Telonemia-Group-2_X_sp.__ASV_773",-0.0166877063360284,"negative","2019"
"Diatoms__Thalassiosira_rotula__ASV_105","Haptophytes__Chrysochromulina__ASV_519",-0.01378317932728,"negative","2019"
"Diatoms__Thalassiosira_rotula__ASV_105","Diatoms__Navicula_lanceolata__ASV_731",0.02369744381394,"positive","2019"
